-1.000e+00 -9.997e-01 -9.997e-01
-9.798e-01 -9.505e-01 -9.505e-01
-9.596e-01 -9.040e-01 -9.040e-01
-9.394e-01 -8.599e-01 -8.599e-01
-9.192e-01 -8.182e-01 -8.182e-01
-8.990e-01 -7.788e-01 -7.788e-01
-8.788e-01 -7.415e-01 -7.415e-01
-8.586e-01 -7.062e-01 -7.062e-01
-8.384e-01 -6.729e-01 -6.729e-01
-8.182e-01 -6.415e-01 -6.415e-01
-7.980e-01 -6.118e-01 -6.118e-01
-7.778e-01 -5.838e-01 -5.838e-01
-7.576e-01 -5.573e-01 -5.573e-01
-7.374e-01 -5.324e-01 -5.324e-01
-7.172e-01 -5.089e-01 -5.089e-01
-6.970e-01 -4.868e-01 -4.868e-01
-6.768e-01 -4.659e-01 -4.659e-01
-6.566e-01 -4.463e-01 -4.463e-01
-6.364e-01 -4.278e-01 -4.278e-01
-6.162e-01 -4.103e-01 -4.103e-01
-5.960e-01 -3.939e-01 -3.939e-01
-5.758e-01 -3.784e-01 -3.784e-01
-5.556e-01 -3.639e-01 -3.639e-01
-5.354e-01 -3.501e-01 -3.501e-01
-5.152e-01 -3.372e-01 -3.372e-01
-4.949e-01 -3.250e-01 -3.250e-01
-4.747e-01 -3.136e-01 -3.136e-01
-4.545e-01 -3.028e-01 -3.028e-01
-4.343e-01 -2.926e-01 -2.926e-01
-4.141e-01 -2.830e-01 -2.830e-01
-3.939e-01 -2.739e-01 -2.739e-01
-3.737e-01 -2.653e-01 -2.653e-01
-3.535e-01 -2.572e-01 -2.572e-01
-3.333e-01 -2.496e-01 -2.496e-01
-3.131e-01 -2.423e-01 -2.423e-01
-2.929e-01 -2.355e-01 -2.355e-01
-2.727e-01 -2.290e-01 -2.290e-01
-2.525e-01 -2.228e-01 -2.228e-01
-2.323e-01 -2.170e-01 -2.170e-01
-2.121e-01 -2.114e-01 -2.114e-01
-1.919e-01 -2.062e-01 -2.062e-01
-1.717e-01 -2.011e-01 -2.011e-01
-1.515e-01 -1.964e-01 -1.964e-01
-1.313e-01 -1.918e-01 -1.918e-01
-1.111e-01 -1.874e-01 -1.874e-01
-9.091e-02 -1.833e-01 -1.833e-01
-7.071e-02 -1.793e-01 -1.793e-01
-5.051e-02 -1.755e-01 -1.755e-01
-3.030e-02 -1.718e-01 -1.718e-01
-1.010e-02 -1.683e-01 -1.683e-01
1.010e-02 -1.649e-01 -1.649e-01
3.030e-02 -1.617e-01 -1.617e-01
5.051e-02 -1.586e-01 -1.586e-01
7.071e-02 -1.556e-01 -1.556e-01
9.091e-02 -1.527e-01 -1.527e-01
1.111e-01 -1.499e-01 -1.499e-01
1.313e-01 -1.473e-01 -1.473e-01
1.515e-01 -1.447e-01 -1.447e-01
1.717e-01 -1.422e-01 -1.422e-01
1.919e-01 -1.398e-01 -1.398e-01
2.121e-01 -1.374e-01 -1.374e-01
2.323e-01 -1.352e-01 -1.352e-01
2.525e-01 -1.330e-01 -1.330e-01
2.727e-01 -1.309e-01 -1.309e-01
2.929e-01 -1.288e-01 -1.288e-01
3.131e-01 -1.268e-01 -1.268e-01
3.333e-01 -1.248e-01 -1.248e-01
3.535e-01 -1.229e-01 -1.229e-01
3.737e-01 -1.210e-01 -1.210e-01
3.939e-01 -1.191e-01 -1.191e-01
4.141e-01 -1.172e-01 -1.172e-01
4.343e-01 -1.154e-01 -1.154e-01
4.545e-01 -1.135e-01 -1.135e-01
4.747e-01 -1.117e-01 -1.117e-01
4.949e-01 -1.098e-01 -1.098e-01
5.152e-01 -1.079e-01 -1.079e-01
5.354e-01 -1.060e-01 -1.060e-01
5.556e-01 -1.040e-01 -1.040e-01
5.758e-01 -1.019e-01 -1.019e-01
5.960e-01 -9.972e-02 -9.972e-02
6.162e-01 -9.745e-02 -9.745e-02
6.364e-01 -9.506e-02 -9.506e-02
6.566e-01 -9.252e-02 -9.252e-02
6.768e-01 -8.982e-02 -8.982e-02
6.970e-01 -8.693e-02 -8.693e-02
7.172e-01 -8.382e-02 -8.382e-02
7.374e-01 -8.048e-02 -8.048e-02
7.576e-01 -7.688e-02 -7.688e-02
7.778e-01 -7.297e-02 -7.297e-02
7.980e-01 -6.874e-02 -6.874e-02
8.182e-01 -6.415e-02 -6.415e-02
8.384e-01 -5.916e-02 -5.916e-02
8.586e-01 -5.373e-02 -5.373e-02
8.788e-01 -4.784e-02 -4.784e-02
8.990e-01 -4.142e-02 -4.142e-02
9.192e-01 -3.445e-02 -3.445e-02
9.394e-01 -2.687e-02 -2.687e-02
9.596e-01 -1.864e-02 -1.864e-02
9.798e-01 -9.699e-03 -9.699e-03
1.000e+00 -3.025e-14 -3.025e-14
