-1.133e-01 -2.357e-01 6.358e-01
5.106e-01 3.873e-01 5.072e-01
2.260e-01 9.971e-02 5.599e-01
7.032e-01 6.270e-01 4.587e-01
1.000e+00 1.000e+00 3.665e-01
-1.225e-01 -2.511e-01 6.378e-01
-8.579e-02 -1.992e-01 6.247e-01
4.958e-01 3.623e-01 5.128e-01
5.785e-01 4.657e-01 4.910e-01
5.024e-01 3.730e-01 5.105e-01
7.698e-01 6.862e-01 4.477e-01
9.143e-01 8.632e-01 4.079e-01
4.223e-01 2.884e-01 5.253e-01
3.349e-01 1.922e-01 5.427e-01
4.607e-01 3.197e-01 5.209e-01
9.468e-01 9.156e-01 3.921e-01
6.613e-01 5.762e-01 4.666e-01
-2.837e-01 -4.071e-01 6.869e-01
-3.031e-01 -4.239e-01 6.923e-01
-2.534e-01 -3.769e-01 6.773e-01
8.233e-01 7.714e-01 4.281e-01
-2.772e-01 -3.924e-01 6.820e-01
-5.050e-01 -6.358e-01 7.764e-01
-2.487e-02 -1.512e-01 6.146e-01
-2.431e-01 -3.627e-01 6.742e-01
4.369e-01 3.022e-01 5.230e-01
-1.882e-01 -3.128e-01 6.573e-01
8.675e-01 8.363e-01 4.110e-01
9.585e-01 9.319e-01 3.874e-01
-5.381e-01 -7.004e-01 7.945e-01
-5.145e-01 -6.581e-01 7.819e-01
-5.411e-01 -7.121e-01 7.964e-01
2.690e-01 1.504e-01 5.489e-01
4.768e-01 3.519e-01 5.133e-01
6.894e-01 5.925e-01 4.646e-01
3.641e-01 2.075e-01 5.399e-01
8.044e-01 7.482e-01 4.332e-01
1.742e-01 5.203e-02 5.689e-01
9.813e-01 9.667e-01 3.768e-01
3.753e-01 2.360e-01 5.341e-01
1.314e-01 -9.795e-04 5.807e-01
-4.258e-02 -1.680e-01 6.189e-01
-8.940e-02 -2.132e-01 6.300e-01
3.174e-01 1.798e-01 5.450e-01
7.852e-02 -5.438e-02 5.922e-01
6.010e-01 4.906e-01 4.867e-01
2.770e-01 1.375e-01 5.536e-01
8.917e-01 8.522e-01 4.094e-01
5.100e-01 3.326e-01 5.198e-01
9.257e-01 8.961e-01 3.969e-01
-6.699e-02 -1.888e-01 6.238e-01
6.539e-01 5.523e-01 4.732e-01
8.049e-01 7.374e-01 4.361e-01
6.357e-01 5.338e-01 4.771e-01
9.686e-01 9.487e-01 3.826e-01
7.887e-01 7.260e-01 4.387e-01
7.607e-01 7.099e-01 4.402e-01
3.722e-01 2.540e-01 5.289e-01
-3.356e-01 -4.581e-01 7.045e-01
6.252e-01 5.207e-01 4.800e-01
-3.768e-01 -5.041e-01 7.212e-01
-1.774e-02 -1.363e-01 6.104e-01
5.673e-01 4.434e-01 4.964e-01
8.490e-01 8.042e-01 4.200e-01
-4.706e-01 -5.983e-01 7.602e-01
8.132e-01 7.589e-01 4.313e-01
-5.247e-01 -6.705e-01 7.870e-01
-3.406e-01 -4.707e-01 7.075e-01
8.313e-01 7.827e-01 4.254e-01
3.418e-02 -8.513e-02 5.963e-01
1.937e-01 6.564e-02 5.670e-01
4.006e-01 2.670e-01 5.288e-01
1.694e-01 3.984e-02 5.723e-01
1.029e-01 -3.156e-02 5.871e-01
5.326e-01 4.032e-01 5.044e-01
9.272e-01 8.841e-01 4.019e-01
-4.506e-01 -5.828e-01 7.512e-01
2.518e-01 1.257e-01 5.549e-01
6.006e-01 5.069e-01 4.803e-01
3.474e-02 -9.565e-02 6.006e-01
-3.617e-01 -4.879e-01 7.152e-01
-4.324e-01 -5.548e-01 7.428e-01
-4.925e-01 -6.190e-01 7.700e-01
5.710e-02 -7.248e-02 5.963e-01
7.019e-01 6.122e-01 4.621e-01
5.291e-01 4.203e-01 4.989e-01
-1.762e-01 -3.008e-01 6.541e-01
-2.253e-01 -3.390e-01 6.650e-01
1.118e-01 -1.451e-02 5.816e-01
3.525e-01 2.189e-01 5.366e-01
5.944e-01 4.801e-01 4.887e-01
-4.074e-01 -5.305e-01 7.326e-01
-3.170e-01 -4.405e-01 6.983e-01
7.377e-01 6.597e-01 4.526e-01
-1.436e-01 -2.679e-01 6.446e-01
6.602e-01 5.632e-01 4.715e-01
1.389e-01 2.024e-02 5.752e-01
7.202e-01 6.387e-01 4.568e-01
2.052e-01 8.071e-02 5.635e-01
7.477e-01 6.716e-01 4.503e-01
